content_traduzido,spacy_lemma,sentiment,sentiment_predicted
"pessimo demais horrivel atualizacao ficou impossivel mexer tento entrar varias varias vezes dia sempre sucesso justo hora coloco senha ai pagina nao carrega acaba nao entrando verdade ja melhor hoje lamentavel situacao so porque quero ver carteira trabalho imagina serio enfim nao recomendo apesar termos usar outras funcionalidades ja aviso horrivel compensa","['pessimo', 'demais', 'horrivel', 'atualizacao', 'ficar', 'impossivel', 'mexer', 'tento', 'entrar', 'vario', 'vario', 'vez', 'dia', 'sempre', 'sucesso', 'justo', 'hora', 'coloco', 'senhar', 'pagina', 'carrega', 'acabar', 'entrar', 'verdade', 'bom', 'hoje', 'lamentavel', 'situacaar', 'so', 'querer', 'ver', 'carteiro', 'trabalho', 'imaginar', 'serio', 'enfim', 'recomendo', 'apesar', 'termos', 'usar', 'funcionalidade', 'aviso', 'horrivel', 'compensar']","anger","anger"
"nao consigo acessar nenhum aplicativos conta ouro tentei entrar app cnh digital pediu autorizar celular app gov br la pediu reconhecimento facial onde todas tentativas nao deu bloqueando conta hrs solucao tentar recuperar conta email onde diminuiu ouro bronze agora nao consigo ter acesso nada app aumentar nivel pede reconhecimento facial onde novo consigo bloqueia novo","['nao', 'consigo', 'acessar', 'aplicativo', 'contar', 'ouro', 'tentar', 'entrar', 'cnh', 'digital', 'pedir', 'autorizar', 'celular', 'app', 'Gov', 'pedir', 'reconhecimento', 'facial', 'tentativa', 'dar', 'bloquear', 'contar', 'hrs', 'solucao', 'tentar', 'recuperar', 'conta', 'email', 'diminuir', 'ouro', 'agora', 'nao', 'consigo', 'ter', 'acesso', 'app', 'aumentar', 'nivel', 'pedir', 'reconhecimento', 'facial', 'novo', 'Consigo', 'Bloqueia', 'novo']","disgust","anger"
"app nao funcionando corretamente poder fazer reconhecimento facial tudo publico nao funciona corretamente smartphone atualizado corretamente nao entendi dificuldade chega mes prova vida funciona rosto deprimido","['app', 'funcionar', 'corretamente', 'poder', 'fazer', 'reconhecimento', 'facial', 'publico', 'funcionar', 'corretamente', 'smartphone', 'atualizar', 'corretamente', 'entendi', 'dificuldade', 'chegar', 'prova', 'vida', 'funcionar', 'rosto', 'deprimir']","disgust","anger"
"app antigo celular agora instalei novo porem nao funciona senha acesso ok funciona navegadores so nao funciona aplicativo onde aparece mensagem erro nao possivel autorizar acesso verifique credenciais tente novamente ok","['app', 'antigo', 'celular', 'agora', 'instalei', 'novo', 'por', 'funcionar', 'senhar', 'acesso', 'funcionar', 'navegador', 'so', 'funcionar', 'aplicativo', 'aparecer', 'mensagem', 'erro', 'nao', 'possivel', 'autorizar', 'acesso', 'verificar', 'credencial', 'tentar', 'novamente']","disgust","disgust"
"app ruim complicado recuperacao senha principalmente recuperacao numero telefone pois caso nao numero assim nao ha nenhuma forma mudar numero menos usar email recuperar senha caso outras opcoes tbm nao acesso revisem aplicativo pois maioria comentarios vi aqui reclamacoes alem tudo tento acessar senha app sai","['app', 'ruim', 'complicado', 'recuperacao', 'ser', 'principalmente', 'recuperacao', 'numero', 'telefone', 'caso', 'nao', 'numero', 'assim', 'ha', 'forma', 'mudar', 'numero', 'menos', 'usar', 'email', 'recuperar', 'senha', 'opcoe', 'tbm', 'nao', 'acesso', 'revisem', 'aplicativo', 'maioria', 'comentario', 'ver', 'aqui', 'reclamacoes', 'aler', 'tento', 'acessar', 'senha', 'app', 'sair']","disgust","erro"
"impossivel fazer reconhecimento facial app precisamos retomar vidas presos neste app ridiculo ninguem faz nada libertar precisamos segunda opcao acesso total site possamos retormar vidas volta","['impossivel', 'fazer', 'reconhecimento', 'facial', 'app', 'precisar', 'retomar', 'vida', 'prender', 'app', 'ridiculo', 'fazer', 'libertar', 'precisar', 'segundo', 'opcao', 'acesso', 'total', 'site', 'possamo', 'retormar', 'vida', 'volta']","anger","erro"
"reconhecimento facial nao funciona jeito nenhum pra conseguir subir nivel conta preciso utilizar recurso nao faz sentido nenhum sistema bronze ouro app nao estrutura fazer dar certo bem insatisfeito toda experiencia pessima","['reconhecimento', 'facial', 'nao', 'funcionar', 'jeito', 'conseguir', 'subir', 'nivel', 'conta', 'preciso', 'utilizar', 'recurso', 'fazer', 'sentido', 'sistema', 'bronze', 'ouro', 'app', 'nao', 'estrutura', 'fazer', 'dar', 'bem', 'insatisfeito', 'experiencia', 'pessimo']","anger","anger"
"top fiz todo procedimento deu tudo certo fiz reconhecimento facial confirmado aprovado tentaram mecher senha rapidamente sistema avisou chegou mensagem pra mim reconheceram nao refiz ficou td certinho agora tranquila agradecida parabens","['fiz', 'procedimento', 'dar', 'fiz', 'reconhecimento', 'facial', 'confirmar', 'aprovar', 'tentar', 'ser', 'rapidamente', 'sistema', 'avisar', 'chegar', 'mensagem', 'reconhecer', 'refiz', 'ficar', 'td', 'certinho', 'agora', 'tranquilo', 'agradecidir', 'parabem']","happiness","happiness"
"aplico cumpre proposito gerenciador conta gov br coisa irrita toa vez vou fazer login inserir todos lados login novamente nao iate opcao deixar logado sempre ma verdade maioria aplicativos governo assim nao diferente qu custa deixa login salvo problema seguranca obriga pessoa usar tela bloqueio desenvolvedor fazer chato ter ligar toda vez","['aplico', 'cumprir', 'proposito', 'gerenciador', 'contar', 'gov', 'coisa', 'irrito', 'toa', 'vez', 'fazer', 'login', 'inserir', 'lar', 'login', 'novamente', 'nao', 'iate', 'opcao', 'deixar', 'logar', 'sempre', 'verdade', 'maioria', 'aplicativo', 'governo', 'assim', 'nao', 'diferente', 'custar', 'deixar', 'login', 'problema', 'seguranca', 'obrigar', 'pessoa', 'usar', 'tela', 'desenvolvedor', 'fazer', 'chato', 'ter', 'ligar', 'vez']","disgust","anger"
"nao recebendo codigo acesso aplicativo sms ja mudei ate aplicativo nao deu certo aplicativo gov br todas permissoes ativadas receber notificacao provavelmente cadastrei errado numero celular nao entrar fazer alteracao adianta entrar esqueci senha pois recebo codigo acesso numero celular cadastrado completamente travado acesso conta gov br","['receber', 'codigo', 'acesso', 'aplicativo', 'sms', 'aplicativo', 'dar', 'aplicativo', 'govr', 'permissoe', 'ativar', 'receber', 'notificacao', 'provavelmente', 'cadastr', 'errar', 'numero', 'celular', 'entrar', 'fazer', 'alteracao', 'adiantar', 'entrar', 'esqueci', 'ser', 'receber', 'codigo', 'acesso', 'numero', 'celular', 'cadastrar', 'completamente', 'travar', 'acesso', 'contar', 'gov', 'br']","disgust","anger"
"nao consigo logar tecnologia disponivel hoje dia nao chamar aqui aplicativo tento acessar tela envio codigo enviado sms nunca recebo estando nudo celular correto sinal sofrivel","['nao', 'consigo', 'logar', 'tecnologia', 'disponivel', 'hoje', 'dia', 'chamar', 'aqui', 'aplicativo', 'tentar', 'acessar', 'tela', 'envio', 'codigo', 'enviado', 'sms', 'nunca', 'receber', 'estar', 'celular', 'correto', 'sinal', 'sofrivel']","anger","fear"
"app terrivelmente pessimo nao consigo acessar conta pq simplesmente parei receber codigo verificacao etapas ja tentei logar reconhecimento facial ja preenchi formulario ja tentei logar conta caixa fim enviei mail gov pedindo socorro pois necessito acessar conta simplesmente nenhuma tentativa dando certo medo excluir refazer novamente gerar problemas beneficio","['app', 'terrivelmente', 'pessimo', 'nao', 'consigo', 'acessar', 'conta', 'simplesmente', 'parar', 'receber', 'codigo', 'verificacao', 'etapa', 'tentar', 'logar', 'reconhecimento', 'facial', 'formulario', 'tentar', 'logar', 'conta', 'caixa', 'fim', 'govr', 'pedir', 'socorro', 'pois', 'necessito', 'acessar', 'conta', 'simplesmente', 'tentativa', 'dar', 'medo', 'excluir', 'refazer', 'novamente', 'gerar', 'problema', 'beneficio']","anger","fear"
"ja tentei todas forma acessar nao recebendo msn celular nao consigo reconhecimento facil nao certo tendo ligando senha dois banco sempre volta pra codigo pra mail pede codigo celular poderia opcao iniciar zero tambem reconhecimento facil tentativa","['tentar', 'forma', 'acessar', 'receber', 'msn', 'celular', 'consigo', 'reconhecimento', 'facil', 'ligar', 'senha', 'banco', 'sempre', 'voltar', 'codigo', 'mail', 'pedir', 'codigo', 'celular', 'poder', 'opcao', 'iniciar', 'tambem', 'reconhecimento', 'facil', 'tentativa']","disgust","erro"
"aplicativo sensacional simula bem governo ultimos anos servicos ruins povo burocracias inuteis filas nao atendido querem meter vida financeira qualquer jeito pra piorar praticamente obrigatorio usar aplicativo pra varias coisas inclusive ver carteira trabalho incrivel nota recomendo","['aplicativo', 'sensacional', 'simular', 'bem', 'governo', 'ultimos', 'ano', 'servico', 'ruim', 'povo', 'burocracia', 'inutel', 'fila', 'atender', 'querer', 'meter', 'vida', 'financeiro', 'jeito', 'piorar', 'praticamente', 'obrigatorio', 'usar', 'aplicativo', 'coisa', 'inclusive', 'ver', 'carteiro', 'trabalho', 'incrivel', 'nota', 'recomer']","disgust","happiness"
"raramente consigo acesso apresenta erro faco todas orientacoes limpar cache app google play reinstalo app nada repente consigo entrar loteria","['raramente', 'com si', 'acesso', 'apresentar', 'erro', 'faco', 'orientacoes', 'cache', 'App', 'google', 'playr', 'reinstalo', 'app', 'repente', 'consigo', 'entrar', 'loterio']","disgust","sadness"
"optei verificacao duas etapas problemas precisei reiniciar sistema agora nao consigo acesso nenhum aplicativo governo porque notificacoes push codigo verificacao nao chegam nao ha nenhum canal comunicacao","['optar', 'verificacao', 'etapa', 'problema', 'precisei', 'reiniciar', 'sistema', 'agora', 'nao', 'acesso', 'aplicativo', 'governo', 'notificacoes', 'push', 'verificacao', 'chegar', 'ha', 'canal', 'comunicacao']","disgust","erro"
"ta pessimo app app nao abrindo semana ja desinstalei instalei novamente nada limpei todos dados padrao cache aplicativo assim continua ruim app pra ajudar milhoes pessoas sanar duvidas ver direito algo simplesmente deixa mao ja redefini senha assim senha redefinida momento vc digitar fecha","['ta', 'pessimo', 'app', 'app', 'abrir', 'semana', 'instalei', 'novamente', 'nada', 'limpar', 'dado', 'padrao', 'Cache', 'aplicativo', 'assim', 'continuar', 'ruim', 'app', 'ajudar', 'milhoes', 'pessoa', 'sanar', 'duvir', 'ver', 'direito', 'simplesmente', 'deixar', 'senhar', 'assim', 'redefinido', 'momento', 'digitar', 'fechar']","anger","anger"
"impossivel acessar conta celular nao cadastrou reconhecimento facial impossivel usar infelizmente agradeco resposta nao questao recuperar conta conta ok computador consigo acessar problema app impossivel acessar aplicativo pois informa nao encontrou reconhecimento facial reconhecimento facial celular deixam sequer entrar banco enfim vi varias pessoas reclamando tb","['impossivel', 'acessar', 'conta', 'celular', 'cadastrar', 'reconhecimento', 'facial', 'impossivel', 'usar', 'infelizmente', 'agradeco', 'resposta', 'questao', 'recuperar', 'conta', 'contar', 'computador', 'Consigo', 'acessar', 'problema', 'app', 'impossivel', 'acessar', 'aplicativo', 'informar', 'encontrar', 'reconhecimento', 'facial', 'reconhecimento', 'facial', 'celular', 'deixar', 'sequer', 'entrar', 'banco', 'enfim', 'ver', 'pessoa', 'reclamar']","disgust","erro"
"ultima atualizacao app nao reconhece tentativas login fica dificil depender app nao permite acesso fechar app sair informar dados login deveria validar pois dados sao cadastrados","['ultimo', 'atualizacao', 'app', 'reconhecer', 'tentativa', 'login', 'ficar', 'dificil', 'depender', 'nao', 'permitir', 'acesso', 'fechar', 'app', 'sair', 'informar', 'dado', 'dever', 'validar', 'dado', 'sao', 'cadastrar']","disgust","anger"
"nao funciona reconhimento facial diz nenhum rosto encontrado ja fiz tudo ja abre app assim dizendo nao encontrado cadastro digital assim nao funciona conheco varias pessoas jeito funciona biometria base dados tse cnh","['nao', 'funcionar', 'reconhimento', 'facial', 'dizer', 'rosto', 'encontrar', 'fiz', 'abrir', 'app', 'assim', 'dizer', 'encontrar', 'cadastro', 'digital', 'assim', 'funcionar', 'conheco', 'pessoa', 'jeito', 'funcionar', 'biometrio', 'base', 'dar', 'cnh']","disgust","erro"
"experiencia app nao sendo boa precisa aprimoramento nao consigo fazer login porque reconhecimento facil nao funciona estando lugar bem iluminado pai precisou fazer login app tambem reconhecida","['experienciar', 'app', 'nao', 'bom', 'precisar', 'aprimoramento', 'nao', 'consigo', 'fazer', 'login', 'reconhecimento', 'facil', 'funcionar', 'estar', 'lugar', 'bem', 'iluminado', 'pai', 'precisar', 'fazer', 'login', 'app', 'tambem', 'reconhecer']","disgust","disgust"
"nao consigo logar jeito nenhum codigo validacao nao chega recebendo sms outros sites nao recebo deste portal tentei recuperar senha reconhecimento facial retorna pagina inicial desespero ja preciso acessar documento carro socorro","['nao', 'consigo', 'logar', 'jeito', 'codigo', 'validacao', 'chegar', 'receber', 'sms', 'site', 'nao', 'receber', 'portal', 'tentar', 'recuperar', 'senha', 'reconhecimento', 'facial', 'retornar', 'pagino', 'inicial', 'desespero', 'preciso', 'acessar', 'documento', 'carro']","disgust","erro"
"funcionava ate ultima atualizacao algum motivo app solicitou nova biometria facial ja feito anteriormente app nao conclui biometria facial nao reconhecimento ja mudei iluminacao local captura dias diferentes etc so nao mudei celular friso app funcionava antes ultima atualizacao","['funcionar', 'ultima', 'atualizacao', 'motivo', 'app', 'solicitar', 'novo', 'biometria', 'facial', 'fazer', 'anteriormente', 'app', 'nao', 'concluir', 'facial', 'reconhecimento', 'iluminacao', 'local', 'dia', 'diferente', 'etc', 'so', 'nao', 'mudei', 'celular', 'friso', 'app', 'funcionar', 'antes', 'ultimo', 'atualizacao']","disgust","erro"
"reconhecimento facial simplesmente nao funciona nunca funcionou nenhuma vez quer dessa forma nao possivel acessar aplicativo logo aplicativo dispensavel so serve pra ocupar espaco memoria celular","['reconhecimento', 'facial', 'simplesmente', 'funcionar', 'nunca', 'funcionar', 'vez', 'quer', 'forma', 'possivel', 'acessar', 'aplicativo', 'logo', 'aplicativo', 'dispensavel', 'servir', 'ocupar', 'espaco', 'memoria', 'celular']","anger","anger"
"infelizmente aplicativo continua ficando lento conforme adiciona elementos texto tais animacao brilho sombra pessimo prejudica finalidade deveria ter necessario mudar quanto antes todos verao diferenca util mim aproveito maximo querendo ver sempre evoluindo tudo mudou pegar janela ver sendo feito novo conceito realmente acho melhor tudo eu quero ver nada outro lugar trabalho entanto intencao arte procurando deixar tudo jeito queira colocar quiser fazer nada outro lugar queira quero fazer e fim proximo projeto","['infelizmente', 'aplicativo', 'continuar', 'ficar', 'lento', 'conforme', 'adicionar', 'elemento', 'texto', 'animacao', 'brilho', 'sombrar', 'pessimo', 'prejudico', 'finalidade', 'dever', 'ter', 'necessario', 'mudar', 'quanto', 'antes', 'verao', 'diferenca', 'util', 'aproveito', 'maximo', 'querer', 'ver', 'sempre', 'evoluir', 'mudar', 'pegar', 'janela', 'ver', 'fazer', 'novo', 'conceito', 'realmente', 'achar', 'melhor', 'querer', 'ver', 'lugar', 'trabalho', 'entanto', 'intencao', 'arte', 'procurar', 'deixar', 'jeito', 'querer', 'colocar', 'quiser', 'fazer', 'lugar', 'querer', 'querer', 'fazer', 'fim', 'proximo', 'projeto']","sadness","disgust"
"gosto porem faltam alguns filtros valores sao competitivos relacao apps concorrentes vendedor desonesto nao aceitem pagar nada plataforma por maioria casos fornecedor prefere apostar stream acompanhar evolucao atividades cliente aumenta numero erros bugs mesma empresa procurando sempre resolver problemas solucao simples confiavel","['gostar', 'por', 'faltar', 'filtro', 'valor', 'competitivo', 'relacao', 'apps', 'concorrente', 'vendedor', 'desoner', 'aceiter', 'pagar', 'plataforma', 'maioria', 'caso', 'fornecedor', 'preferir', 'apostar', 'stream', 'acompanhar', 'evolucao', 'atividade', 'cliente', 'aumentar', 'numero', 'erro', 'bugs', 'mesmo', 'empresa', 'procurar', 'sempre', 'resolver', 'problema', 'solucao', 'simples', 'confiavel']","sadness","disgust"
"gosto porem faltam alguns filtros valores sao competitivos relacao apps concorrentes vendedor desonesto nao aceitem pagar nada plataforma sim procuradas procura melhores concorrentes grande apps sempre melhor","['gostar', 'por', 'faltar', 'filtro', 'valor', 'competitivo', 'relacao', 'apps', 'concorrente', 'vendedor', 'desoner', 'aceiter', 'pagar', 'plataforma', 'sim', 'procurar', 'procurar', 'bom', 'concorrente', 'grande', 'apps', 'sempre', 'bom']","sadness","disgust"
"app si bom funcao foto cade tbm nao todos efeitos tiktok normal entao so pra falar tchau ingles cerca ano inicio turne ia ter final turne podia ver ver pessoa entao comecou cantar achei mas convenceu comecou cantar ingles fazendo entao parte comecou cantar primeira musica musica sucesso entao outra chance tornou grande sucesso e maiores amigos eu dei monte anos fiz fez monte musica terminada bem pessoas grande ele rapido grande ele sempre palco cantando quero quero quero quero ter ele grande fa fas cantor produtor banda chamada orange queen fizeram musica the saving veio amigo conheceu tempo antes divertindo sempre quis bem boa fizesse algo assim","['appr', 'bom', 'funcao', 'foto', 'cade', 'nao', 'efeito', 'tiktok', 'normal', 'entao', 'falar', 'tchau', 'ingle', 'cerca', 'ano', 'inicio', 'ter', 'final', 'turne', 'poder', 'ver', 'ver', 'pessoa', 'entao', 'comecar', 'cantar', 'achar', 'convencer', 'comecar', 'cantar', 'ingles', 'fazer', 'entao', 'parte', 'comecar', 'cantar', 'primeiro', 'musica', 'musico', 'entao', 'chance', 'tornar', 'grande', 'sucesso', 'grande', 'amigo', 'dar', 'monte', 'ano', 'fiz', 'fazer', 'monte', 'musica', 'terminar', 'bem', 'pessoa', 'grande', 'rapir', 'grande', 'sempre', 'palco', 'cantar', 'querer', 'querer', 'querer', 'querer', 'ter', 'grande', 'cantor', 'produtor', 'banda', 'chamar', 'orange', 'queen', 'fazer', 'musica', 'vir', 'amigo', 'conhecer', 'tempo', 'antes', 'divertir', 'sempre', 'querer', 'bem', 'bom', 'fizesse', 'assim']","sadness","happiness"
