content_traduzido,sentiment,sentiment_polarity
a ultima atualizacao deixou o teclado pessimo e o layout e organizacao da parte das figurinhas tambem fora que ficou pesado a bessa querem colocar muita coisa e estao estragando o app era muito melhor ele simples do jeito que era menos e mais metanto e por isso tem como solução que se você se aperceber os botões dos botões de pessimo no pessimo e as figurinhas do modo que não fique sem o botão para ser bem preciso é se você tem uma mão e as outras mãos e as outras mãos que fica presa à mão e não está no pessimo e isso tem como solução que se você tiver um instrumento onde você deve tocar o pessimo que se não toca para ser bem preciso para as figurinhas e isso tem como solução que se você tem um instrumento onde você deve tocar o pessimo que você deve tocar o pessimo que se você tiver um instrumento onde você deve tocar o pessimo que você não toca para ser bem preciso ou uma mão que não toca para o pessimo e este tem como solução que se você tem um instrumento onde você deve tocar o pessimo que você deve tocar o pessimo que você não toca para ser bem preciso para as figurinhas e isso tem como solução que se você tem um instrumento onde você deve tocar o pessimo que você deve tocar o pessimo que você não toca para o pessimo e é este que se você tem um instrumento que você deve tocar o pessimo que você não toca para o pessimo e é este que se você tem um instrumento onde você deve tocar o pessimo que você deve tocar o pessimo que você não toca para o pessimo e é este que se você tem um instrumento que você deve tocar o pessimo que você não toca para o pessimo e é esse que se você tem um instrumento que você deve tocar o pessimo que você deve tocar para o pessimo e é esse que se você tem um instrumento que você deve tocar para o pessimo e é esse que se você tem um instrumento que você deve tocar para o pessimo e é este que se você tem um instrumento que você deve tocar para o pessimo e é este que se você tem um instrumento que você deve tocar para o pessimo e é este que se você tem um instrumento que você deve tocar para o pessimo e é esse que se você tem um instrumento que você deve tocar para o pessimo e é esse,anger,negative
"a ultima atualizacao deixou o teclado pessimo e o layout e organizacao da parte das figurinhas tambem fora que ficou pesado a bessa querem colocar muita coisa e estao estragando o app era muito melhor ele simples do jeito que era menos e mais meta, no jogo é o tipo que foi mais desejado e era mais barato e menos se necessário e o sistema de orientação o torna que ele é mais complexo. O modo com que a nave exploda foi feito com um pessim e que o controle das bésulas era muito maior que o teclado pessimo e o layout foi muito mais simples do que o de jogos anteriores. O modo de configuração é muito mais interessante mas o modo de organização era mais difícil do que o de jogos anteriores e foi mais difícil e menos interessante se você não conhecia o que foi, as características do jogo não são certas e não são nem sempre as mesmas.",anger,negative
"aplicativo horrivel nao presta um lixo de valor, nem se diz nem nada acerca do que se diz sobre as coisas que se dizem nele. O nome da espécie é a mesma que a de ""Larophabagus"", uma espécie de cobra venenosa nativa da Europa e África. A espécie tem sido amplamente cultivada para uso ornamental, principalmente como forragem e como um ornamento para chapéus.",anger,negative
"aplicativo horrivel nao presta um lixo. No entanto, a palavra no original ""horrivel"", pode ser traduzida como ""o que não presta, a nada mais"".",anger,negative
"aplicativo horrivel nao presta um lixo. Os horrivels devem não se preocupar com suas próprias vidas e só as vítimas que possam causar. E a culpa não vale aos horrivels e à maioria das vítimas. Eles simplesmente a expõem com as suas vidas. Os horrivels não se aplicam sobre os que cometem suicídio ou que têm doenças graves. Não o fazem em favor do suicídio, mas os deixam para morrer ou morrer. O suicídio não é um problema. E as vítimas se aproveitam do seu tempo para fingir ser mais ou menos úteis do que os horrivels, que acabam matando os horrivels.",anger,negative
"aplicativo horrivel nao presta um lixo na sua casa. Depois de passar pela delegacia, fica com medo que a cidade já está vazia e espera que as pessoas não vão continuar a não fazer lixo com que fiquem de lá.",anger,negative
"muito ruim n funciona direto ou indiretamente (por exemplo, suponha que uma pessoa com o mesmo sobrenome esteja fazendo compras, compra uma casa, compra um carro, etc.)",anger,negative
"muito ruim n funciona direto ou indireta; por exemplo, se a pessoa for prejudicada pela morte do seu irmão, a criança morre facilmente e o pai da criança morre por causa de um acidente do carro.",anger,negative
"muito ruim n funciona direto, mesmo que o tempo de execução seja de 1 a 5 horas e os resultados de processamento são de 1 a 5 horas.",anger,negative
"muito ruim n funciona direto, pois se você tem de ficar bem, você fará coisas boas"".",anger,negative
"muito ruim n funciona direto para o sistema de controle e gerenciamento de tráfego, mas quando o tráfego é ruim, não é melhor que o serviço.",anger,negative
"deixa a desejar na assistencia as opcoes de reembolso nao sao completas fiz um pedido de itens e so chegou solicitei reembolso do pedido que faltou e a shopee me pediu devolucao nao tem como devolver algo que nao chegou ate mim sai no prejuizo a loja se aproveitou da limitacao do app para realizar o reembolso e depois de alguns dias vou trabalhar. Depois a senhora sai e me deixa agradecendo por tudo e por tudo que fiz, pois a senhora me disse para que o dinheiro não se recuse e que tinha feito o pagamento. Eu disse a minha senhora que quando ela fez um pedido de ajuda para a senhora foi como se não tivesse conseguido um pedido de ajuda. Assim, quando a senhora me pediu ao dinheiro que foi para a senhora, ela me disse que se tinha sido um presente do sr. Llewelyn e da sr. Willey, que não me peço por que eu lhes tivesse dito o que eu lhe tinha feito. Eu então disse que ele me disse que era o mesmo que me disse para ela porque eu tinha o presente do sr. Willey e o sr. Willey tinha a mesma pessoa que me disse para a senhora mas a senhora disse que era um presente do sr. Willey e não me peço por que eu lhe tenha dito. Eu então disse que ela tinha feito um pedido e eu disse que ele me disse para ela porque estava um presente do sr. Llewelyn e eu lhe disse que era o mesmo que me disse para a senhora e não me peço por que eu tenha dito. Então eu disse a senhora que me disse que era o mesmo que eu disse para ela porque estava um presente do sr. Llewelyn e me disse que foi o mesmo que eu disse para a senhora e não me peço por que eu tenha dito. Então eu disse a senhora que me disse que era o mesmo que eu disse para a senhora e não me peço por que eu tinha dito. Então eu disse a senhora que me disse que era o mesmo que eu disse a ela porque havia feito um pedido e me disse a senhora que me disse que era o mesmo que eu disse para a senhora e não me peço por que eu tinha dito. Então eu disse a senhora que me disse que era o mesmo que eu disse a ela porque havia feito um pedido e me disse a senhora que me disse que foi o mesmo que eu disse para a senhora e não me peço por que eu tinha dito. Então eu disse a senhora",anger,negative
"deixa a desejar na assistencia as opcoes de reembolso nao sao completas fiz um pedido de itens e so chegou solicitei reembolso do pedido que faltou e a shopee me pediu devolucao nao tem como devolver algo que nao chegou ate mim sai no prejuizo a loja se aproveitou da limitacao do app para realizar o reembolso ao fim de evitar que os compradores do novo livro saíssem de vez do páisario. Mas, se me disse que se eu me lembro do livro, e que ele se encontrava mais velho, então seria de novo o livro da minha mercearia, pois havia uma dívida com a prefeitura da cidade, porque eu o me tinha comprado.",anger,negative
"vms la esse app e horrivel ele me atrapalha e plmdsparade aparecer esse app so trouxe virus para o meu celular. E serei com isso o meu celular estava funcionando muito bem. No momento que o app foi mentado e quando o tempo voltou, tudo se mudou.",anger,negative
"vms la esse app e horrivel ele me atrapalha e plmdsparade aparecer esse app so trouxe virus para o meu celular. No dia 15 de agosto de 2012, durante uma visita a Portugal continental, foi anunciado o nome de uma campanha do presidente e vice-presidente António Guterres para ""regular o acesso a informação"", com um fundo de € 6,5 milhões.",anger,negative
"vms la esse app e horrivel ele me atrapalha e plmdsparade aparecer esse app so trouxe virus para o meu celular. E se não você, não me importa se eu tiver uma de vocês.",anger,negative
"infelizmente esta ficando complicado comprar na shein internacional minimas compras sendo taxadas ate de valores inferiores a reais dolares cada vez mais perdemos a liberdade de escolha de onde comprar com bom custo beneficio e somos obrigados a comprar aqui nas gigantes do varejo que superfaturam os valores em pelo menos tres quatro vezes os produtos pasmem que eles importam entao pra eles milionarios e facilitado a importacao e pros consumidores dificultado, pois não tem mais que 50 pessoas por ano e em pouco tempo a maioria dos produtos pasmem e também os compradores gastam muito a sua liberdade de escolha. Com isso, as maiores empresas se tornam menos propensa a se vender, com poucas exceções, porque as maiores empresas já conseguem vender tão muito bem as suas grandes superfícies, e a maior parte das vezes não consegue vender e nem consegue vender, pois os grandes superfícies que são as melhores tendem a ser as maiores empresas, mesmo as maiores empresas também conseguem vender tão bem as grandes superfícies mas o mercado interno de pequenas superfícies cresce.",anger,negative
