content,spacy_lemma,sentiment_polarity,sentiment_polarity_predict
"O aplicativo não tem suporte, eles não corrigem as falhas. Na nota colocaram opção de música, mas não aparece pra todos essa opção, ficou um bug escrito que ""a música que você escolheu pode não estar disponível em todas as localizações ""... Mas não foi escolhida nenhuma música, nem mesmo aparece o ícone de música. As mensagens no chat algumas não aparecem se não atualizar o chat. Vocês não corrigem os erros","['aplicativo', 'suporte', 'corrigem', 'falho', 'nota', 'colocar', 'opcao', 'musica', 'aparecer', 'opcao', 'ficar', 'bug', 'escrito', 'musica', 'escolher', 'poder', 'disponivel', 'localizacoes', 'escolher', 'musica', 'aparecer', 'icone', 'musicar', 'mensagem', 'chat', 'aparecer', 'atualizar', 'chat', 'voce', 'Corrigem', 'erro']",negative,neutral
"Muita gente reclama que o aplicativo é lento, e é mesmo. Funciona como um chupa-cabra que tem acesso a TODOS OS SEUS DADOS. Todos mesmo, financeiros, agenda, localização, compras, históricos etc. Isso explica porque o aplicativo é lento. O foco não é só vender produtos e sim pegar dados e transmiti-los sabe-se lá para quem ou onde.","['gente', 'reclamar', 'aplicativo', 'lento', 'funcionar', 'chupa', 'cabro', 'acesso', 'dado', 'financeiro', 'agendar', 'localizacaor', 'compra', 'historico', 'etc', 'explicar', 'aplicativo', 'lento', 'foco', 'vender', 'produto', 'sim', 'pegar', 'dado', 'transmiti', 'saber']",negative,negative
"Olá! estou tendo problema com a (verificação em duas etapas). Sempre que tento acessar minha conta e faço todo precedimento colocando meu CPF e a senha, abre uma janela com a seguinte mensagem: Verificação em duas etapas. O problema é que o código de acesso nunca chega. Sendo que o meu telefone que está cadastrado é o mesmo número.","['ter', 'problema', 'verificacao', 'etapa', 'sempre', 'tentar', 'acessar', 'conta', 'faco', 'precedimento', 'colocar', 'cpf', 'ser', 'abrir', 'janela', 'seguinte', 'mensagem', 'verificacao', 'etapa', 'problema', 'codigo', 'acesso', 'nunca', 'chegar', 'telefone', 'cadastrar', 'numero']",positive,positive
Muito bom o App bastante produtivo,"['muito', 'bom', 'app', 'bastante', 'produtivo']",positive,positive
"App é maravilhoso amo sou viciada, sou usuária fiel, todo mês compro algo e amo os cupons de frete grátis! Porém depois que estão com transportadora os itens são jogados na sacada, não pedem mais assinatura (podendo qualquer pegar sua encomenda), atraso pra recolher os pedidos afetando no prazo de entrega e alguns produtos chegam com a embalagem totalmente amassada, podendo acarretar danos! E as vezes dá bug, não sei se é o app ou a transportadora que não dá baixa no recebimento.","['app', 'maravilhoso', 'amo', 'viciar', 'usuaria', 'fiel', 'compro', 'algo', 'amo', 'cupons', 'frete', 'gratis', 'por', 'transportadora', 'item', 'jogar', 'sacar', 'pedir', 'assinaturar', 'poder', 'pegar', 'encomenda', 'atraso', 'recolher', 'pedido', 'afetar', 'prazo', 'entregar', 'produto', 'chegar', 'embalagem', 'totalmente', 'amassar', 'poder', 'acarretar', 'dano', 'vez', 'saber', 'transportador', 'baixo', 'recebimento']",positive,positive
"Oh App está a deseja com esse reconhecimento fácil, demora mas de 3h pra fazer um reconhecimento e ainda ñ da certo e tem q tenta novamente, sem conta com que o App está travando muito!!@","['app', 'desejar', 'reconhecimento', 'facil', 'demor', 'fazer', 'reconhecimento', 'ainda', 'tentar', 'novamente', 'contar', 'app', 'travar']",positive,positive
"A cada dia que passa, o app fica cada vez pior, mais pesado, demora para abrir, quando abre... trava. 🤦🏻‍♂️","['dia', 'passar', 'App', 'ficar', 'mau', 'pesar', 'abrir', 'abrir', 'trar', 'homem', 'decepcionar', 'pele', 'claro']",positive,positive
O app é horrível n tira os anúncios n sei como as pessoas colocaram uma nota boa pra esse app lix# n merece ser baixado só baixei pra xigar esse app lix# bos4a nunca baixem esse app ele só vai colocar mais anúncios e tirar seu espaço super n recomendo🤬,"['app', 'horrivel', 'tira', 'anuncio', 'saber', 'pessoa', 'colocar', 'nota', 'bom', 'app', 'lix', 'merecer', 'baixar', 'baixei', 'xigar', 'app', 'lix', 'bos', 'nunca', 'baixem', 'app', 'colocar', 'anuncio', 'tirar', 'espaco', 'super', 'recomendo', 'rosto', 'simbolo', 'boca']",positive,positive
Não existe um aplicativo mais complicado do que esse banco nao . Desde de oito horas que ligo pra autorizar o dispositivo e a foto nao vai dar erro e desistalei varias vezes boto meu cpf e senha e foi bloqueado ok acesso em eu. As vezes a pessoa quer pagar as contas bem certo ai vem uma burocracia medonho pra pagar . Se correr juros eu não pago mas nao. Pq nao e culpa minha.,"['existir', 'aplicativo', 'complicar', 'banco', 'nao', 'hora', 'ligo', 'autorizar', 'dispositivo', 'foto', 'dar', 'erro', 'desistalei', 'vez', 'boto', 'ser', 'bloquear', 'acesso', 'vez', 'pessoa', 'querer', 'pagar', 'conta', 'bem', 'vir', 'burocracia', 'medonho', 'pagar', 'correr', 'juro', 'pagar', 'culpa']",negative,negative
"Eu amei muito o app, sou criadora e amo de paixão, mas algumas coisa que me irritam são : as atualizações, as atualizações n vem para tds os cll, as atualizações são mais para Samsungs e iPhones, e dificultando pra quem n tem esses cll, deveriam ter mais opções como : poder marcar alguém em algum vdo, poder repúblicar, poder favoritar ( colocar essa opção para tds os celulares ) poder conversar privado pelo cap cut, e outras coisas, mas tirando isso, o app é maravilhoso, recomendo mto !! ❤️‍🩹","['ameir', 'criador', 'amo', 'paixaoer', 'coisa', 'irritar', 'atualizacoes', 'atualizacoes', 'vir', 'cll', 'samsungs', 'iphone', 'dificultar', 'dever', 'opcoes', 'poder', 'marcar', 'alguir', 'vdo', 'poder', 'republicar', 'poder', 'favoritar', 'colocar', 'opcao', 'celular', 'poder', 'conversar', 'privado', 'cap', 'cut', 'coisa', 'tirar', 'app', 'maravilhoso', 'recomendo', 'coracao', 'remendar']",positive,positive
se os anúncios continuar vou denunciar,"['anuncio', 'continuar', 'denunciar']",negative,negative
"App muito bom! Porém, com alguns problemas, exemplo quando coloco o vídeo em câmera lenta a tela fica esverdeada, atrapalhando a qualidade do vídeo. Também com relação a algumas transições de vídeo que travam muito ou não dão para pré visualizar. Além de que poderia ter uma paleta de cores em que possamos escolher a cor e o tom dela para textos, legendas...","['app', 'bom', 'por', 'problema', 'exemplo', 'coloco', 'video', 'lento', 'tela', 'ficar', 'esverdear', 'atrapalhar', 'qualidade', 'video', 'tamber', 'relacao', 'transicoes', 'video', 'trar', 'pre', 'visualizar', 'aler', 'poder', 'ter', 'paleta', 'cor', 'possar', 'escolher', 'cor', 'texto', 'legenr']",negative,negative
va p casa do karai e para de aparecer no meu cllr com esse app lixo!,"['va', 'casa', 'karai', 'aparecer', 'cllr', 'app', 'lixo']",negative,positive
"O aplicativo possui dificuldades em manter o rentabilidade e quantidade de ativos em carteira de forma sincronizada com o NuInvest. Ao investir em RDB em nenhum momento somos informados sobre os descontos do IR e IOF a ser adotado, por sua vez recebendo um desconto flutuante sobre o valor recebido no mês em questão. A interface do aplicativo e boa porém eles inibem muitas coisas como a opção do NuCoin que se você nunca clicou na sua foto para realizar algum parametrização deve estar bloqueado.","['aplicativo', 'possuir', 'dificuldade', 'manter', 'rentabilidade', 'quantidade', 'ativo', 'carteira', 'forma', 'sincronizar', 'investir', 'momento', 'informar', 'desconto', 'ir', 'iof', 'adotar', 'vez', 'receber', 'desconto', 'flutuante', 'valor', 'receber', 'questao', 'interface', 'aplicativo', 'boa', 'por', 'inibem', 'coisa', 'opcao', 'nucoin', 'nunca', 'clicar', 'foto', 'realizar', 'parametrizacao', 'dever', 'bloquear']",negative,negative
"A proposta é legal, porém os programadores devem ser exonerados, pois criaram um aplicativo que quase é impossível fazer funcionar. Já tenho configurado minha conta ouro no sistema, porém não consigo acessar o aplicativo no celular. É um absurdo.","['proposta', 'legal', 'por', 'programador', 'dever', 'exonerar', 'criar', 'aplicativo', 'quase', 'impossivel', 'fazer', 'funcionar', 'configurar', 'conta', 'ouro', 'sistema', 'por', 'consigo', 'acessar', 'aplicativo', 'celular', 'absurdo']",negative,negative
"Após a última atualização, o aplicativo está horrível. Não está abrindo, fica carregando e não abre, tenho que ir limpar cache, limpar memória e depois fazer o processo de login todo de novo pra conseguir acessar o app. E 4 meses depois continua do mesmo jeito. Não corrigem nem nada. Está difícil usar o app. Estou até evitando de depositar, pois quando preciso fazer um pix ou olhar limites rapidamente, pode desistir, nunca funciona. Aí tenho que ficar desinstalando e reinstalando pra funcionar..","['apo', 'ultima', 'atualizacao', 'aplicativo', 'horrivel', 'nao', 'abrir', 'ficar', 'carregar', 'abrir', 'ir', 'limpar', 'cache', 'limpar', 'memoria', 'fazer', 'processo', 'login', 'novo', 'conseguir', 'acessar', 'app', 'mês', 'continuar', 'jeito', 'corrigem', 'dificil', 'usar', 'evitar', 'depositar', 'preciso', 'fazer', 'pix', 'olhar', 'limite', 'rapidamente', 'poder', 'desistir', 'nunca', 'funcionar', 'ficar', 'desinstalar', 'reinstalar', 'funcionar']",positive,positive
Hola. O app e bom tem muitos vídeos bons mais eu tinha visto um vídeo que deixou eu chocado eu vi um homem mostrando o p3zis dele e todos os vídeos ele mostrava esse tipo de vídeo eles ganham muitas visualizaçãos mais só ganho pouco tem vez que eu nem ganho 😔😔😔😔.,"['holar', 'app', 'bom', 'video', 'bom', 'visto', 'video', 'deixar', 'chocar', 'ver', 'homem', 'mostrar', 'ziser', 'video', 'mostrar', 'tipo', 'video', 'ganhar', 'visualizacaos', 'ganho', 'pouco', 'vez', 'ganho', 'ror', 'deprimir', 'rosto', 'deprimer', 'rosto', 'deprimer', 'rosto', 'deprimer']",positive,positive
"É um ótimo app e uma ótima oportunidade. Mas está desanimador criar conteúdo, o app está cada dia mais cheio de bugs, já tem meses que não consigo acessar mimha central do criador, sempre aparece uma mensagem falando ""Não foi possível carregar. Tente novamente mais tarde"", estou com um bom acesso a internet. Passei dias sem conseguir acessar a nuvem (aparecia a mesma mensagem), e agora não estou conseguindo exportar o vídeo, aparece a msm mensagem, sendo que nem precisa de internet pra tal ação.","['otimo', 'otimo', 'oportunidade', 'desanimador', 'criar', 'conteudo', 'app', 'dia', 'cheio', 'bugs', 'mês', 'Consigo', 'acessar', 'mimha', 'central', 'criador', 'sempre', 'aparecer', 'mensagem', 'falar', 'possivel', 'carregar', 'tente', 'novamente', 'tarde', 'bom', 'acesso', 'passar', 'dia', 'conseguir', 'acessar', 'nuver', 'aparecia', 'mesmo', 'mensagem', 'agora', 'conseguir', 'exportar', 'video', 'aparecer', 'mensagem', 'precisar', 'acao']",negative,negative
"A última atualização deixou o teclado péssimo e o layout e organização da parte das figurinhas também, fora que ficou pesado a bessa. Querem colocar muita coisa e estão estragando o app. Era muito melhor ele simples do jeito que era. Menos é mais, Meta!","['ultimo', 'atualizacao', 'deixar', 'teclar', 'pessimo', 'layout', 'organizacao', 'parte', 'figurinho', 'ficar', 'pesado', 'bessa', 'querer', 'colocar', 'coisa', 'estragar', 'app', 'bom', 'simples', 'jeito', 'menos', 'meta']",positive,positive
Que app ruim nem pq nem testei e sempre tá em anúncio do Instagram isso e o cão,"['ruim', 'testei', 'sempre', 'anuncio', 'instagr', 'cao']",positive,positive
"Vim relatar um bug no app. Recentemente, vocês adicionaram uma função de conversas bloqueadas, mas a função é falha para comunidades, pois assim que apertamos no botão ""cancelar"" da digital e clicamos de novo na conversa, conseguimos entrar, isto sem nem ao menos realmente colocarmos nossa digital, muito perigoso.","['vir', 'relatar', 'recentemente', 'adicionar', 'funcao', 'conversa', 'bloquear', 'funcao', 'falha', 'comunidade', 'assim', 'botao', 'cancelar', 'digital', 'clicamos', 'novo', 'conversa', 'conseguir', 'entrar', 'menos', 'realmente', 'colocarr', 'digital', 'perigoso']",positive,positive
"Gosto muito de comprar nessa loja, bons produtos, bonitos, qualidade, preços acessíveis, entrega pontual. O frete não é tão absurdo.","['gostar', 'comprar', 'loja', 'bom', 'produto', 'bonito', 'qualidade', 'preco', 'acessiveis', 'entregar', 'pontual', 'frete', 'tao', 'absurdo']",negative,negative
"Essa nova atualização com a mudança na aba de figurinhas está horrível!! Virou bagunça, a cada figurinha selecionada nas recentes volta para a sequência de favoritas, aí você precisa subir novamente até às recentes. Péssimo para idosos e pessoas com alguma dificuldade, e também para jovens pois foi muito mal pensada ou mal executada essa ideia!!","['novo', 'atualizacao', 'mudanca', 'abar', 'figurinha', 'horrivel', 'virar', 'bagunca', 'figurinha', 'selecionar', 'recente', 'voltar', 'sequencia', 'favorito', 'precisar', 'subir', 'novamente', 'recente', 'pessimo', 'idoso', 'pessoa', 'dificuldade', 'jovem', 'pois', 'mal', 'pensar', 'mal', 'executar', 'ideia']",negative,negative
"O Instagram esta apresentando muitos bugs já tentei relatar o suporte mais não resolveram,um problema que eu tô tento é com as músicas que não estão aparecendo. Estão aparecendo músicas que não tem nada a ver com a música que eu pesquiso, não tô conseguindo postar foto com música no feed além de outros bugs.","['instagr', 'apresentar', 'bugs', 'tentar', 'relatar', 'suporte', 'resolver', 'problema', 'tentar', 'musico', 'aparecer', 'estao', 'aparecer', 'musico', 'nada', 'ver', 'musica', 'pesquiso', 'conseguir', 'postar', 'foto', 'musica', 'feed', 'aler', 'bugs']",positive,positive
"É péssimo, não para de mandar mensagem dizendo que o telefone está isso ou aquilo. Horrível.","['pessimo', 'mandar', 'mensagem', 'dizer', 'telefone', 'horrivel']",negative,negative
"Bom, porém não dá pra inverter no mobile ou pelo menos não é nem um pouco intuitivo caso dê para inverter ou espelhar objetos.","['bom', 'por', 'inverter', 'mobile', 'menos', 'pouco', 'intuitivo', 'inverter', 'espelhar', 'objeto']",positive,positive
"muito bom msm! mas poderia ter a função de mudar o tema total , tipo, aonde fica verde escrito WhatsApp, poderia deixar de outras cores ( n só aonde fica escrito né mais em tudo !) e poderia tipo deixar->tema escuro: preto e tal cor / tema claro: branco e tal cor , pq ficaria mais interessante e mais bonitinho ♡ espero q vcs vejam msm nossos comentários e tentem usalos a favor de vcs ♥︎ . agradeço desde já!","['bom', 'msm', 'poder', 'ter', 'funcao', 'mudar', 'tema', 'total', 'tipo', 'aonde', 'ficar', 'verde', 'escrever', 'poder', 'deixar', 'cor', 'aonde', 'ficar', 'escrito', 'poder', 'tipo', 'deixar', 'tema', 'escuro', 'preto', 'cor', 'tema', 'claro', 'branco', 'cor', 'pq', 'ficar', 'interessante', 'esperar', 'vcs', 'vejar', 'comentario', 'tentar', 'usalo', 'favor', 'vcser', 'naipe', 'copa', 'agradeco']",positive,positive
"Horrível o processo de devolução de dinheiro de vocês, faz quase dois meses e nada, não dão nenhum prazo, simplesmente fica lá no aguardo","['horrivel', 'processo', 'Devolucao', 'dinheiro', 'fazer', 'quase', 'mês', 'prazo', 'simplesmente', 'ficar', 'aguardo']",negative,negative
"Atualmente em 07/2023 o app é um dos melhores. Porém poderia de alguma forma ter um aviso a respeito de produtos comprados no exterior com a possibilidade de serem taxados, como já aconteceu comigo. Tive a devolução do dinheiro, porém gostaria de ter o produto e em relação a demora nas entregas. Está demorando muito na minha região e o app por ser uma empresa poderia entrar em contato com o governo brasileiro para melhorar mais a infraestrutura para as compras chegar mais rápido aos clientes!","['atualmente', 'app', 'bom', 'por', 'poder', 'forma', 'aviso', 'respeito', 'produto', 'comprar', 'exterior', 'possibilidade', 'taxar', 'acontecer', 'ter', 'devolucao', 'dinheiro', 'por', 'gostar', 'ter', 'produto', 'relacao', 'entrega', 'demorar', 'empresa', 'poder', 'entrar', 'contato', 'governo', 'brasileiro', 'melhorar', 'infraestrutura', 'compra', 'rapir', 'cliente']",positive,positive
